,username,id,date,tweet,retweets,likes
5290,@sundarpichai,552141717734830080,2015-01-05 16:36:58,"Great reading @fredwilson and @johnbattelle predictions for 2015, also @BenedictEvans questions for 2015. Lmk if there are other great reads",9,57
5291,@sundarpichai,552141277911740416,2015-01-05 16:35:13,"Coming back to the grid. Happy New Year. Just got back from Costa Rica. Beautful country, Pura Vida as they would say.",12,65
5292,@sundarpichai,545243332331323392,2014-12-17 15:45:15,RT @SusanWojcicki: Read my just published op-ed in the @WSJ “Paid Maternity Leave Is Good for Business” #maternityleave http://t.co/op2hBGv…,40,0
5293,@sundarpichai,543835181098864641,2014-12-13 18:29:45,"RT @google: As you look back on the year, what did you search for in 2014? #YearInSearch http://t.co/8mJHlDvVCd",169,0
5294,@sundarpichai,539637496053628929,2014-12-02 04:29:39,RT @theamitsinghal: Huge leap forward in image understanding. This system scores 59 vs state-of-the-art of 25 (humans score 69) http://t.co…,63,0
5295,@sundarpichai,538436709646880768,2014-11-28 20:58:09,"RT @rabovitz: Star Wars: The Force Awakens - 
http://t.co/JqacvN5pik getting a little excited :) http://t.co/iKh8UbSedF",24,0
5296,@sundarpichai,537834248368312320,2014-11-27 05:04:11,"RT @wilw: FWIW, Android 5.0 is an exponential improvement upon previous versions. It’s my favorite mobile OS, ever.",175,0
5297,@sundarpichai,537686548444377089,2014-11-26 19:17:17,RT @google: Create your own @Android character and you might see it on the big screen in Times Square → http://t.co/CYBPq1wZxc http://t.co/…,251,0
5298,@sundarpichai,536005441373732864,2014-11-22 03:57:10,RT @Android: Say hello however you please. #AndroidLollipop now supports over 68 languages. http://t.co/FGcNeXt5NG,335,0
5299,@sundarpichai,536003245957599232,2014-11-22 03:48:26,RT @WIRED: A 5-year-old is now the youngest person ever qualified to install Microsoft Windows http://t.co/Htf5opSYvW http://t.co/S3dUhI0aMa,972,0
5300,@sundarpichai,535636896836096000,2014-11-21 03:32:42,RT @googlechrome: #Chromecast and @NASA bring out-of-this-world photos to your TV screen. Get started at http://t.co/o7o6Eb9xBC. http://t.c…,166,0
5301,@sundarpichai,532597844071305217,2014-11-12 18:16:35,RT @Recode: Nexus 6 Review: A Sweet Treat for Those Who Crave Big Phones http://t.co/I6S43tnt7i by @BonnieSCha,20,0
5302,@sundarpichai,531851825612619776,2014-11-10 16:52:11,"RT @google: Help #FightEbola. For every $1 you give, Google will give $2. Donate here: http://t.co/M8MOJYpwbX http://t.co/vRNMsYixiI",778,0
5303,@sundarpichai,530791210571411456,2014-11-07 18:37:40,RT @Recode: Review: Google's new inbox app comes close to mastering email http://t.co/NWWW0dOWo4 by @KatieBoehret http://t.co/cyVjPSunRP,38,0
5304,@sundarpichai,530387324786323456,2014-11-06 15:52:47,@satyanadella @Office excited to see Office for Android,135,160
5305,@sundarpichai,529872560465666048,2014-11-05 05:47:17,RT @mattcutts: Google releases an open-source tool to help test and secure SSL: http://t.co/ljWSVpOkDo,387,0
5306,@sundarpichai,529376868630147072,2014-11-03 20:57:35,"RT @dannysullivan: Android 5 ""Lollypop"" feels very polished and refreshed. Android keeps growing up &amp; maturing in nice ways.",31,0
5307,@sundarpichai,529338175324311552,2014-11-03 18:23:50,RT @androidcentral: Google's updated calendar app is a gorgeous addition to Android 5.0 Lollipop http://t.co/vxRgEmIId6 #android http://t.c…,69,0
5308,@sundarpichai,529337295787139072,2014-11-03 18:20:20,Rethinking Google Calendar http://t.co/vZrxMj4WNv,118,123
5309,@sundarpichai,528603079881408512,2014-11-01 17:42:49,"RT @richardbranson: My thoughts from Mojave @VirginGalactic - space community united to learn from tragedy, then move forward http://t.co/K…",367,0
5310,@sundarpichai,528579509214134272,2014-11-01 16:09:10,RT @androidcentral: Sonos working on Android Wear app to control its speakers with a smartwatch http://t.co/qwCNBWv3FM #android http://t.co…,28,0
5311,@sundarpichai,527850591112802304,2014-10-30 15:52:42,@om @tim_cook really inspiring and this will make a difference,82,154
5312,@sundarpichai,527548951210110976,2014-10-29 19:54:06,"RT @google: 12 of the best new features in Android #Lollipop, according to @verge http://t.co/3DYOTF4rIw http://t.co/dwHRIhgQQR",358,0
5313,@sundarpichai,527548894519910400,2014-10-29 19:53:52,"RT @Gizmodo: Nexus 6 hands on: So big, so beautiful http://t.co/pyBy0T9So8 http://t.co/s05x4b8JcE",263,0
5314,@sundarpichai,527519371514892288,2014-10-29 17:56:33,"RT @googledrive: Today's updated Docs, Sheets, and Slides Android apps include the new ""Incoming"" view and a bunch of other updates: http:/…",61,0
5315,@sundarpichai,527312964227833856,2014-10-29 04:16:22,"RT @StevenLevy: Google X building a ""Tricorder"" to find early cancer signs via nanoparticles in blood and wearable sensors. https://t.co/oh…",103,0
5316,@sundarpichai,526953101316485121,2014-10-28 04:26:24,"RT @Recode: ""About 50% of our views are from mobile or tablet"" - YouTube CEO @SusanWojcicki #codemobile http://t.co/6q6ET8ybXu",67,0
5317,@sundarpichai,526113707051323392,2014-10-25 20:50:57,"@om thanks Om, now I have no choice but to do this dinner:)",6,18
5318,@sundarpichai,525870588292628480,2014-10-25 04:44:53,thanks @msquinn @sacca @MikeIsaac for the kind words:),4,69
5319,@sundarpichai,525721111804141568,2014-10-24 18:50:55,Soproud of you @aeustace he had our usual work meetings between his jump from 105K ft &amp; his world record jump today!! http://t.co/dtgxoOMGay,64,90
5320,@sundarpichai,524983449355300864,2014-10-22 17:59:42,RT @om: John McFarlane CEO of @Sonos told me onstage that his company - now almost 12 years old will do a billion dollar in sales this year…,19,0
5321,@sundarpichai,524983335509323776,2014-10-22 17:59:15,RT @gmail: Please welcome @inboxbygmail to Twitter :-D,315,0
5322,@sundarpichai,524972392989220864,2014-10-22 17:15:46,"RT @StevenLevy: Google's new ""Inbox"" is the app child of Gmail and Google Now.  https://t.co/LOjM8dZtie",44,0
5323,@sundarpichai,524972101686403072,2014-10-22 17:14:37,"Our biggest rethink of email since Gmail, really excited for Inbox http://t.co/spQi2fWtsH",205,153
5324,@sundarpichai,524728544937508864,2014-10-22 01:06:48,"Welcome to the firebase team, excited to have you all join us to help developers http://t.co/sMDr8qXhyc",23,53
5325,@sundarpichai,524601733729640449,2014-10-21 16:42:54,Excited to be part of your journey @magicleap @rabovitz http://t.co/AheeYMjObx,13,45
5326,@sundarpichai,523906112379056128,2014-10-19 18:38:45,RT @AndroidPolice: Stephen Colbert Goes On The Offensive Against Google Search And Fights For Every Inch http://t.co/T69n37MH5J,15,0
5327,@sundarpichai,523873709023432705,2014-10-19 16:30:00,"RT @MatiasDuarte: RT Teens Use Voice Search Most, Even in Bathroom, Google's Mobile Voice Study Finds http://t.co/AZd0jAeMpr http://t.co/mN…",61,0
5328,@sundarpichai,523181004177960960,2014-10-17 18:37:26,"RT @AndroidPolice: Android 5.0 Lollipop SDK 21 Is Now Available – Developers, Start Your Downloads http://t.co/WniZS9Y6hK",71,0
5329,@sundarpichai,523180921193639936,2014-10-17 18:37:06,RT @androidcentral: Nexus 9 now up for pre-order at HTC and Best Buy http://t.co/kkuWpjUNxG #android http://t.co/18fCG4ZvDi,35,0
5330,@sundarpichai,522937310162452480,2014-10-17 02:29:05,RT @SonyMobileNews: Delighted to announce that we’ll be bringing the Android L upgrade to our entire Xperia Z series! #Android #software ht…,198,0
5331,@sundarpichai,522608878031106049,2014-10-16 04:44:00,RT @dannysullivan: Wow. That was a hell of an @Android ad they aired during @ModernFam http://t.co/MK0kzejiEh,51,0
5332,@sundarpichai,522436636877930496,2014-10-15 17:19:35,Thought you may want to see how the casting ended yesterday. maybe next next next time Oreo? https://t.co/gz3gTB6xmR],475,456
5333,@sundarpichai,522417945041846272,2014-10-15 16:05:18,"So excited to announce #AndroidLollipop and the latest #Nexus devices : Nexus 9, Nexus 6 and Nexus Player. 
http://t.co/8H5aQ0EXBG",1915,1028
5334,@sundarpichai,522119213087870976,2014-10-14 20:18:15,Met some sweet new friends today. #NationalDessertDay #Android http://t.co/KNxe1LjpgI,1007,506
5335,@sundarpichai,521871566666489856,2014-10-14 03:54:12,RT @mathewi: The first Netscape Navigator browser was launched 20 years ago today. Time flies when you're having fun. Thanks @pmarca,147,0
5336,@sundarpichai,521562097130287104,2014-10-13 07:24:28,RT @paulg: It's impressive what Google has done with Youtube. Acquisitions don't usually work out that well.,80,0
5337,@sundarpichai,520973043703635968,2014-10-11 16:23:47,RT @Medium: “What the Nobel Peace Prize means to me.” —@MalalaFund https://t.co/RoPZfsnSiI,51,0
5338,@sundarpichai,518059721815629824,2014-10-03 15:27:17,RT @jeffweiner: Lowest unemployment rate since July 2008 -- Jobless Rate in U.S. Falls Below 6% as Hiring Picks Up via @nytimes http://t.co…,34,0
5339,@sundarpichai,516821670082789376,2014-09-30 05:27:42,@iamsrk Great meeting you and @deepikapadukone @juniorbachchan and cast. Highlight for Googlers today,124,119
5340,@sundarpichai,516397944304848896,2014-09-29 01:23:58,RT @Concept96Ltd: @sundarpichai Hi Sundar! We're developing games for Chromecast. Kickstarter here: http://t.co/yuCt1jCNyf support us with …,8,0
5341,@sundarpichai,511455784954101761,2014-09-15 10:05:36,"Excited to announce Android One in India today, coming to more countries with more partners soon. http://t.co/E6n6eUX48u",222,153
5342,@sundarpichai,510296368254951424,2014-09-12 05:18:29,"RT @googlechrome: We’re adding the first set of Android apps to Chromebooks today, with more to come. http://t.co/iREH3A6Hnh http://t.co/Ix…",901,0
5343,@sundarpichai,508508043647000576,2014-09-07 06:52:19,RT @inafried: My first computer was a Kaypro II. RIP Andrew Kay. http://t.co/kXiXT86roB,18,0
5344,@sundarpichai,508384897887899650,2014-09-06 22:42:59,RT @jon_wertheim: Let’s pause to acknowledge Federer-Nadal-Djokovic. It will be almost a decade -!-since we’ve had a Major final without at…,486,0
5345,@sundarpichai,507570195175452673,2014-09-04 16:45:39,Privileged to have worked with both @smithmegan and @amac . lucky to have them as a team in public service. Psyched,8,22
5346,@sundarpichai,506969110258151424,2014-09-03 00:57:09,"RT @googlechrome: Happy Birthday #Chrome, celebrating 6 years of speed, simplicity, and security. A big thank you to all of our users! http…",945,0
5347,@sundarpichai,504472159146614785,2014-08-27 03:35:10,RT @google: Thanks @sundarpichai for helping announce Campus Seoul! Aim is to help Korean startups grow: http://t.co/u9dYGafKKr http://t.co…,83,0
5348,@sundarpichai,502563215596060672,2014-08-21 21:09:42,Look forward to @deepnishar next role. Amazing work scaling up linkedin over the past six years,9,24
5349,@sundarpichai,502562772132323328,2014-08-21 21:07:56,RT @karaswisher: LinkedIn Product Head Deep Nishar Departs Business Network http://t.co/xgHH8vDctH via @karaswisher,9,0
5350,@sundarpichai,501032083167641600,2014-08-17 15:45:32,"RT @SusanWojcicki: Great to see Larry and Sergey accept the #IceBucketChallenge and pledge a donation to help #StrikeOutALS. 
https://t.co/…",37,0
5351,@sundarpichai,500758759799398400,2014-08-16 21:39:26,RT @WSJD: Africa's mobile banking boom: 70% of people have phones and less than 25% bank accounts. http://t.co/p8eccc01ee http://t.co/LOzMd…,378,0
5352,@sundarpichai,499585988386385921,2014-08-13 15:59:16,"RT @Techmeme: Google Opens Classroom, Its Learning Management Tool, To All Teachers (@fredericl) http://t.co/VADNRybhws http://t.co/jej4qkw…",38,0
5353,@sundarpichai,499068741557432321,2014-08-12 05:43:54,"Rewatched Good Will Hunting just a few weeks ago on a plane, mainly for @robinwilliams . Truly great artist. Rest in Peace",43,75
5354,@sundarpichai,497864765394276353,2014-08-08 21:59:44,RT @googlechrome: A Spacecraft for All: A @ChromeExp exploring the amazing space odyssey of the ISEE -3 spacecraft. http://t.co/nsgMV3eHlL,70,0
5355,@sundarpichai,496177618828681217,2014-08-04 06:15:37,RT @levie: Today I saw a 17 year old build a computer vision app that detects malaria. Mobile + Sensors + Cloud is still dramatically under…,259,0
5356,@sundarpichai,493648241955590144,2014-07-28 06:44:47,too late: passenger rating: undefined:(,7,31
5357,@sundarpichai,492905593699438592,2014-07-26 05:33:45,@ericvishria @bgurley @benchmark @mattcohler @peterfenton @mitchlasky congrats!,3,10
5358,@sundarpichai,492905233668775937,2014-07-26 05:32:20,@joshuatopolsky congrats! Just caught the news,2,17
5359,@sundarpichai,490316040924975105,2014-07-19 02:03:48,RT @DavidLinthicum: Nobody doubts Google’s cloud intentions anymore — Tech News and Analysis http://t.co/cR8Ukdq29Q,20,0
5360,@sundarpichai,490010967451783169,2014-07-18 05:51:33,"RT @johndoerr: Poignant piece on #TheCoach Bill Campbell by @AdamLashinsky.  17 awesome years @Apple board. Friend, Mentor, Hero... http://…",28,0
5361,@sundarpichai,490010909553610754,2014-07-18 05:51:19,@nikesharora thanks to you too. Can't wait to see what u do the next 10,2,12
5362,@sundarpichai,489979392613818368,2014-07-18 03:46:05,"RT @mlevchin: Three (!!) cars drifted into “my” side of the road today, then swerved back, as driver looked up from their phone. Self-drivi…",39,0
5363,@sundarpichai,486937246348496896,2014-07-09 18:17:41,Now you can mirror your android screen with Chromecast. really cool to use http://t.co/DU85s5wXGf,159,108
5364,@sundarpichai,484364934189285377,2014-07-02 15:56:14,RT @verge: Microsoft seeks Office for Android testers as it readies tablet version http://t.co/OPi8aa9h8c,51,0
5365,@sundarpichai,483297402233688064,2014-06-29 17:14:14,RT @engadget: #EngadgetReplay: We just played with Android's L Developer Preview http://t.co/QgH4C5j9PN http://t.co/aiJo4Xnz23,56,0
5366,@sundarpichai,482596110100217856,2014-06-27 18:47:33,"RT @johnbattelle: Google's ATAP brings the ""epic shit"": 3-D scanning, modular phones and digital storytelling  http://t.co/DkFG9EM2lw via @…",10,0
5367,@sundarpichai,482572153615687680,2014-06-27 17:12:21,@timoreilly great to chat with you at IO.,1,5
5368,@sundarpichai,482571907850452994,2014-06-27 17:11:23,@StevenLevy Thanks. Excited to see what u will do with the new gig at medium,1,8
5369,@sundarpichai,482571766955401216,2014-06-27 17:10:49,"RT @StevenLevy: .@sundarpichai gives me i/o postmortem, sez why Amazon Fire isn't Android, and ♥︎ Samsung.   http://t.co/0OC1jFjpyC",26,0
5370,@sundarpichai,482311311137595392,2014-06-26 23:55:52,"RT @dannysullivan: Finally assembled Google Cardboard. Amazing, VR on the way cheap. Now if I could just get it back from my son http://t.c…",12,0
5371,@sundarpichai,482264359289106433,2014-06-26 20:49:17,RT @verge: The many flavors of Android. http://t.co/6xgcN5toCb,54,0
5372,@sundarpichai,482049098363592704,2014-06-26 06:33:55,RT @verge: The 17 most important things Google announced at I/O http://t.co/0gP6Bu7vch http://t.co/xZLtiB7wFU,210,0
5373,@sundarpichai,482042964772798464,2014-06-26 06:09:33,"RT @davemorin: Just tried Google Cardboard. Amazing virtual reality. It is as good as Oculus, and made of cardboard and a smartphone.",47,0
5374,@sundarpichai,482042863442612225,2014-06-26 06:09:09,RT @claybavor: No more worrying about megabytes or gigabytes or terabytes. Google Drive for Work comes with... unlimited bytes. #driveforwo…,42,0
5375,@sundarpichai,482042633972224000,2014-06-26 06:08:14,RT @waltmossberg: Google Puts the Phone at the Center of Its Multiscreen Universe http://t.co/HXfkYmQFis via @LizGannes,42,0
5376,@sundarpichai,481818525275652096,2014-06-25 15:17:42,"RT @dannysullivan: Our @Marketingland Google I/O selfie, me and @gsterling and @sundarpichai-approved @BradStone photo bomb http://t.co/ZTW…",5,0
5377,@sundarpichai,481792805535092736,2014-06-25 13:35:30,"RT @msquinn: ""Google's Play Store Emerges as a Powerful Weapon"" - more apps, more downloads than App Store &amp; growing rev for devs http://t.…",16,0
5378,@sundarpichai,481493279431598080,2014-06-24 17:45:18,It’s been an exciting journey. Grateful to lots of folks behind all this &amp; looking fwd to more. http://t.co/aoiGUEHAXd by @BradStone @BW,41,67
5379,@sundarpichai,481465194896310273,2014-06-24 15:53:42,"RT @googlechrome: #PBSKIDS, #DailyBurn and #Deezer are #NowCasting on Chromecast. Just look for the cast icon on these apps...happy casting!",58,0
5380,@sundarpichai,481318132099731456,2014-06-24 06:09:19,"RT @inafried: Ahead of I/O, Google's Nest Labs Opens the Door to Third-Party App Makers http://t.co/BJP7QvcWHy via @LaurenGoode",21,0
5381,@sundarpichai,480541208582701057,2014-06-22 02:42:06,"RT @karaswisher: Bill Maris, the man behind Google Ventures, wants to redefine Silicon Valley economics  http://t.co/gz4DrHuFjN via @jtemple",30,0
5382,@sundarpichai,480192143214911490,2014-06-21 03:35:03,"RT @tfadell: ""The Nest family is growing."" @nest http://t.co/wpwE2RhUAK",77,0
5383,@sundarpichai,479819851200876544,2014-06-20 02:55:41,RT @verge: Google investing $50 million to get girls to code http://t.co/zunWitdmrs,186,0
5384,@sundarpichai,478383232941953025,2014-06-16 03:47:05,RT @bgurley: Great profile on Tony Fadell by @adamlashinsky http://t.co/BlDZsbMjHd Everyone should follow him also: @tfadell,10,0
5385,@sundarpichai,476233393487634432,2014-06-10 05:24:23,RT @jhuber: Congrats to @autismspeaks &amp; the Google Cloud Genomics team on creating a huge public database for autism research -- http://t.c…,62,0
5386,@sundarpichai,476144717877362688,2014-06-09 23:32:01,RT @BenedictEvans: The numbers of Google Android devices on earth today is roughly the same as the total number of digital cameras ever sol…,164,0
5387,@sundarpichai,475496165648371712,2014-06-08 04:34:54,"RT @dannysullivan: Google Chrome Surpasses IE, Becomes Most Popular Browser In US http://t.co/pvwdjF4vAw via @marketingland http://t.co/wRe…",273,0
5388,@sundarpichai,473557289278787584,2014-06-02 20:10:30,RT @googlechrome: Chromebooks are coming to nine more countries. Find out where at http://t.co/zkiLGMerlw,85,0
5389,@sundarpichai,471873906224009216,2014-05-29 04:41:20,"RT @GooglePlay: Australia, Belgium, Japan, Korea, Norway, Portugal, and Switzerland: #Chromecast is here. http://t.co/B8YFiEJ0bM http://t.c…",78,0
5390,@sundarpichai,470985102810701824,2014-05-26 17:49:33,"RT @chrisfralic: Remember The Fallen:

Civil War 498,332
WW I 116,516
WW II 405,399
Korea 36,574
Vietnam 58,220
Iraq 4,476
Afghanistan 2,185",868,0
5391,@sundarpichai,470610652336513024,2014-05-25 17:01:37,"RT @jyarow: A long interview with Walt Mossberg and Kara Swisher, the most powerful media duo in Silicon Valley. http://t.co/es9T4iI019",33,0
5392,@sundarpichai,467749129201123328,2014-05-17 19:30:57,"RT @googlechrome: We may be a bit biased, but we’re rooting for California Chrome today -- good luck at the #Preakness!",131,0
5393,@sundarpichai,467102753446039552,2014-05-16 00:42:29,The Gmail App on Android just crossed 1Billion installs!,244,232
5394,@sundarpichai,463746507913437184,2014-05-06 18:25:58,"RT @googlechrome: The Chromebook family is expanding–announcing new lineup w/ Intel inside from Asus, Dell, HP, Lenovo, LG and Toshiba: htt…",200,0
5395,@sundarpichai,463380313008140288,2014-05-05 18:10:50,"@eladgil @Optimizely @dsiroker @koomen Congrats, so great to see",0,6
5396,@sundarpichai,463211584513253376,2014-05-05 07:00:22,"RT @jacobgoldstein: ""The most fundamental constraint is limited time."" - Gary Becker, 1930-2014 http://t.co/zd6khhI6ft",171,0
5397,@sundarpichai,463174150299725824,2014-05-05 04:31:37,Really interesting http://t.co/dbwyQmD4ph,34,37
5398,@sundarpichai,462314210043502592,2014-05-02 19:34:31,@asenkut @mhelft thanks,1,2
5399,@sundarpichai,459549449082003456,2014-04-25 04:28:21,"RT @mattcutts: Chrome on Android gets faster, better encryption: http://t.co/mUsFEI3S95",107,0
5400,@sundarpichai,450831584837386240,2014-04-01 03:06:40,RT @mattcutts: Gmail is introducing shareable selfie themes: http://t.co/hAROhV2VK6,68,0
5401,@sundarpichai,447494571467878400,2014-03-22 22:06:34,"RT @ClassicPixs: 19 years ago today,  the Netscape Navigator 1.0 web browser was released. http://t.co/3WiuzetXni",3544,0
5402,@sundarpichai,447395534471299074,2014-03-22 15:33:02,RT @Bill_Gross: Charlie Rose interviews Larry Page from Google at #TED now live: http://t.co/Lovv5FC7Mv #TED2014,58,0
5403,@sundarpichai,445976651223269377,2014-03-18 17:34:54,"RT @Recode: Google Announces Android Wear, its Plan for the Smart Watch and Beyond / by @InaFried / http://t.co/98uaMhsCwf",23,0
5404,@sundarpichai,445976553244340225,2014-03-18 17:34:30,RT @verge: The LG G Watch will be powered by Android Wear http://t.co/GRV7YszpRP http://t.co/MSZCYX0qFI,104,0
5405,@sundarpichai,445976516527419392,2014-03-18 17:34:22,RT @verge: The Moto 360 will also be powered by Android Wear http://t.co/GRV7YszpRP http://t.co/Umk4praCTv,260,0
5406,@sundarpichai,445953154774208512,2014-03-18 16:01:32,Really excited to introduce Android for Wearables to a new generation of devices with a developer preview today http://t.co/ITx7f6Lb3f,1207,563
5407,@sundarpichai,443848732614725632,2014-03-12 20:39:18,RT @googlechrome: Happy Birthday to the World Wide Web! #web25,816,0
5408,@sundarpichai,443411407002812416,2014-03-11 15:41:32,"RT @yvesbehar: And boom! Here it is: UP24 is now on Android, here @jawbone: http://t.co/8mzDn5cmUA http://t.co/s8NCPBmvZk",21,0
5409,@sundarpichai,443411324152737792,2014-03-11 15:41:12,@lauchheimer thanks,1,2
5410,@sundarpichai,443268142525980672,2014-03-11 06:12:15,@elonmusk @om interesting indeed. wish there was a video link to this,2,13
5411,@sundarpichai,442758296588406784,2014-03-09 20:26:18,RT @waltmossberg: Google commits to help developers with wearable devices http://t.co/rsvYN3cEa5 via @LizGannes,51,0
5412,@sundarpichai,438344226846539776,2014-02-25 16:06:22,RT @johnbattelle: What Would You Ask @sundarpichai SVP Android &amp; Chrome at Google? http://t.co/be76fGVRM1,7,0
5413,@sundarpichai,436739027216003072,2014-02-21 05:47:52,@om thanks for all the great stuff over the years. Best of luck,13,26
5414,@sundarpichai,436245962344779776,2014-02-19 21:08:37,"Only 126 days until Google I/O 2014, which will be June 25-26 in San Francisco. More details to follow next month including registration inf",179,78
5415,@sundarpichai,436047707694575617,2014-02-19 08:00:49,"World Press Photo of the year, shows the power of mobile http://t.co/b2Japu5lmI",31,20
5416,@sundarpichai,435536560738422785,2014-02-17 22:09:42,"RT @sxsw: Google’s Sundar Pichai talks Android and Chrome at SXSW Interactive on Sunday, March 9 http://t.co/1tmqm133Jr #sxswinteractive @s…",30,0
5417,@sundarpichai,430422987217444864,2014-02-03 19:30:11,"Chromecast SDK is now open to all developers, look forward to all the new apps coming",126,66
5418,@sundarpichai,428208124747472896,2014-01-28 16:49:07,"RT @googlechrome: Trillions of @LEGO bricks meet the world wide web in Build with Chrome, a @ChromeExp: http://t.co/FJSHGSH2jM http://t.co/…",438,0
5419,@sundarpichai,423234126850711552,2014-01-14 23:24:13,"RT @googlechrome: With the latest version of #Chrome, you can now scan your tabs for a speaker icon to quickly find a noisy tab: http://t.c…",322,0
5420,@sundarpichai,422837606590582785,2014-01-13 21:08:36,"Welcome @tfadell and team, really excited to have you all part of Google. Love using your products

http://t.co/rofgHVUJ1h",129,90
5421,@sundarpichai,421081235612397568,2014-01-09 00:49:24,"RT @om: What do Chromebooks, NSA, eBooks, Oakland raiders &amp; HipTops have in common? They are on my 10 must reads for today. http://t.co/Bll…",6,0
5422,@sundarpichai,420066110466056192,2014-01-06 05:35:39,"Congrats @karaswisher @waltmossberg for the great launch of @re/code, look forward to reading more and the conference",8,30
5423,@sundarpichai,419989114075627520,2014-01-06 00:29:42,Back to the grid. Happy 2014 everyone! stressed out watching the game #GoNiners,7,21
5424,@sundarpichai,410647526820163584,2013-12-11 05:49:34,Internet a series of tubes #FiveWordTechHorrors,21,28
5425,@sundarpichai,410455413889323008,2013-12-10 17:06:11,RT @googlechrome: 10 new apps are #NowCasting with #Chromecast! Head to http://t.co/9vQXYCvfFo to explore them all,173,0
5426,@sundarpichai,399361345230880768,2013-11-10 02:22:19,RT @elonmusk: Model S owner blogs about TN accident http://t.co/93Fz8WEwOU,691,0
5427,@sundarpichai,395976571321733120,2013-10-31 18:12:26,"@isaach Should be up in 5 min, thanks",7,7
5428,@sundarpichai,395973824585281537,2013-10-31 18:01:31,"Boo! Just in time for Halloween, we’re serving up two new treats for Android fans: KitKat (Android 4.4) and Nexus 5. 
http://t.co/d0myQBGOBN",1669,722
5429,@sundarpichai,391974585052049408,2013-10-20 17:09:58,@KatieS indeed:) exciting times,0,3
5430,@sundarpichai,389185878318256128,2013-10-13 00:28:38,@elonmusk wow!,0,6
5431,@sundarpichai,387622057652932608,2013-10-08 16:54:34,"RT @googlechrome: Introducing the HP Chromebook 11, designed &amp; built in partnership with our friends @HP: http://t.co/88wj8KSPsW #chromeboo…",345,0
5432,@sundarpichai,387444529764110336,2013-10-08 05:09:08,RT @billatk: Yay! Apple has donated my original QuickDraw and MacPaint source code to the Computer History Museum for people to download an…,784,0
5433,@sundarpichai,387382293284671488,2013-10-08 01:01:50,Its gadget time. Love the color http://t.co/SxY05gPtih,83,173
5434,@sundarpichai,387100842198704128,2013-10-07 06:23:27,RT @ccheever: Chromecast is a great device. They got so many little things right with it and the one simple thing it does unlocks a lot of …,14,0
5435,@sundarpichai,381662360433217536,2013-09-22 06:12:52,RT @EstherWojcicki: Ten Things I Didn’t Know About Google http://t.co/kH5GdPG7l9 via @techland,40,0
5436,@sundarpichai,378403377228423171,2013-09-13 06:22:50,11.7 billion miles. with an 8-track taperecorder inside:) so inspiring http://t.co/E4M8bStkMW,35,15
5437,@sundarpichai,375800046484066304,2013-09-06 01:58:07,RT @googlechrome: Thanks #Chromies for an a-mazing year! Join the fun with a birthday edition of World Wide Maze. Give it a roll! http://t.…,210,0
5438,@sundarpichai,375647880112914432,2013-09-05 15:53:28,@KatieS will be on its way soon,1,3
5439,@sundarpichai,375646936834899969,2013-09-05 15:49:43,@KatieS happy to send one over:),0,5
5440,@sundarpichai,375133354078654465,2013-09-04 05:48:55,"@karaswisher anytime, have a nice stash in my office:)",2,6
5441,@sundarpichai,375120827370323968,2013-09-04 04:59:09,"@karaswisher in that case, lets just hang out in twitter:)",4,8
5442,@sundarpichai,375118800632283136,2013-09-04 04:51:06,"@karaswisher sounds awesome, we should meet there!",0,3
5443,@sundarpichai,374959627093299200,2013-09-03 18:18:36,@karaswisher had to think for a min about what surreal goofiness means but yes i do:),0,6
5444,@sundarpichai,374942329083154432,2013-09-03 17:09:52,@dannysullivan nope. I felt the same way too,0,9
5445,@sundarpichai,374933465998708736,2013-09-03 16:34:39,We now have over 1 Billion Android activations and hope this guy in front of the building  keeps that momentum going http://t.co/V0VovgmObl,3402,1177
5446,@sundarpichai,374763074265178112,2013-09-03 05:17:34,@karaswisher @Ovo671 :)),1,9
5447,@sundarpichai,374734604424339456,2013-09-03 03:24:26,RT @karaswisher: Microsoft To Buy Nokia’s Device Business for $7.17 Billion http://t.co/DGYFhz99hD,77,0
5448,@sundarpichai,374629063098236928,2013-09-02 20:25:03,RT @stshank: Chrome just turned five years old. A remarkable ascent in a market people thought was mature. http://t.co/q33C1yoFZy by @sethr,93,0
5449,@sundarpichai,373517646576119808,2013-08-30 18:48:41,RT @timoreilly: Gmail's five tabs are the first tool that have really brought email overload under control for me. Take the time to train t…,51,0
5450,@sundarpichai,367549881021255681,2013-08-14 07:34:55,@asenkut @davidlee @triketora thanks aydin great team effort,1,5
5451,@sundarpichai,367549657800396800,2013-08-14 07:34:01,Congrats @om as always well written:),1,7
5452,@sundarpichai,365177894684737536,2013-08-07 18:29:29,"RT @tfadell: Since October 2011, the @Nest community has saved 904,720,489 kWh! http://t.co/px2kfYnA6L #energyreport",16,0
5453,@sundarpichai,362609727601000451,2013-07-31 16:24:30,"RT @mattcutts: Starbucks &amp; Google partner to bring faster, free wifi to 7,000 Starbucks stores: http://t.co/Ye5FxuZfRR",80,0
5454,@sundarpichai,362436386630017025,2013-07-31 04:55:42,@waltmossberg Thanks for the indepth look!,1,6
5455,@sundarpichai,362435274090889219,2013-07-31 04:51:17,RT @waltmossberg: My review of Google’s new Chromecast. I think it's a winner.  http://t.co/2JyTuMVnam,118,0
